"","pA-0%","pA-25%","pA-50%","pA-75%","pA-100%","pB-0%","pB-25%","pB-50%","pB-75%","pB-100%","pN-0%","pN-25%","pN-50%","pN-75%","pN-100%","CurrentLabel","NextLabel"
"757",0,0.357142857142857,0.471698113207547,0.580128205128205,0.923076923076923,0.0298507462686567,0.336477987421384,0.454545454545455,0.555555555555556,1,0,0,0.03125,0.111111111111111,0.8,1,1
"758",0,0.357857142857143,0.5,0.646478328173375,1,0,0.275215517241379,0.375905797101449,0.5,1,0,0,0.0714285714285714,0.150673400673401,0.5,0,1
"759",0,0.357857142857143,0.5,0.646478328173375,1,0,0.275215517241379,0.375905797101449,0.5,1,0,0,0.0714285714285714,0.150673400673401,0.5,1,1
"760",0,0.357857142857143,0.5,0.646478328173375,1,0,0.275215517241379,0.375905797101449,0.5,1,0,0,0.0714285714285714,0.150673400673401,0.5,2,1
"761",0,0.358455882352941,0.559027777777778,0.664893617021277,0.931034482758621,0.0486486486486487,0.258928571428571,0.357642357642358,0.578042328042328,0.846153846153846,0,0,0.00549450549450549,0.087797619047619,0.666666666666667,1,1
"762",0,0.359285714285714,0.5,0.621621621621622,0.923076923076923,0.0714285714285714,0.307692307692308,0.411764705882353,0.526315789473684,1,0,0,0.0666666666666667,0.140557275541796,0.8,1,1
"763",0,0.359285714285714,0.5,0.621621621621622,0.923076923076923,0.0714285714285714,0.307692307692308,0.411764705882353,0.526315789473684,1,0,0,0.0666666666666667,0.140557275541796,0.8,2,1
"764",0,0.360585197934596,0.433574879227053,0.597222222222222,0.8,0,0.219444444444444,0.373117469879518,0.5,0.521739130434783,0,0.108333333333333,0.173694779116466,0.244047619047619,0.6875,0,2
"765",0,0.362373737373737,0.475,0.618898809523809,0.875,0.125,0.203947368421053,0.277777777777778,0.404545454545455,0.636363636363636,0,0.0952380952380952,0.125,0.298245614035088,0.363636363636364,2,0
"766",0,0.362451737451737,0.534076615208691,0.6,1,0,0.264786649767638,0.370013568521031,0.5,0.842105263157895,0,0.0284900284900285,0.0983870967741935,0.14769647696477,0.5,0,2
"767",0,0.362451737451737,0.534076615208691,0.6,1,0,0.264786649767638,0.370013568521031,0.5,0.842105263157895,0,0.0284900284900285,0.0983870967741935,0.14769647696477,0.5,1,0
"768",0,0.362451737451737,0.534076615208691,0.6,1,0,0.264786649767638,0.370013568521031,0.5,0.842105263157895,0,0.0284900284900285,0.0983870967741935,0.14769647696477,0.5,2,1
"769",0,0.3625,0.458333333333333,0.599834528405957,0.923076923076923,0,0.25,0.387755102040816,0.485849056603774,0.75,0,0.0576392719249862,0.09375,0.270833333333333,0.5,1,2
"770",0,0.3625,0.458333333333333,0.599834528405957,0.923076923076923,0,0.25,0.387755102040816,0.485849056603774,0.75,0,0.0576392719249862,0.09375,0.270833333333333,0.5,2,0
"771",0,0.3633069828722,0.479898516783763,0.6,1,0,0.299074074074074,0.376893939393939,0.436663879598662,0.730769230769231,0,0.04002079002079,0.128537735849057,0.233018443544759,0.6,0,2
"772",0,0.3633069828722,0.479898516783763,0.6,1,0,0.299074074074074,0.376893939393939,0.436663879598662,0.730769230769231,0,0.04002079002079,0.128537735849057,0.233018443544759,0.6,1,0
"773",0,0.3633069828722,0.479898516783763,0.6,1,0,0.299074074074074,0.376893939393939,0.436663879598662,0.730769230769231,0,0.04002079002079,0.128537735849057,0.233018443544759,0.6,2,2
"774",0,0.363636363636364,0.5,0.636363636363636,1,0,0.272727272727273,0.4,0.5,1,0,0,0.0434782608695652,0.132758620689655,0.714285714285714,0,1
"775",0,0.363636363636364,0.5,0.636363636363636,1,0,0.272727272727273,0.4,0.5,1,0,0,0.0434782608695652,0.132758620689655,0.714285714285714,1,1
"776",0,0.363636363636364,0.5,0.636363636363636,1,0,0.272727272727273,0.4,0.5,1,0,0,0.0434782608695652,0.132758620689655,0.714285714285714,2,0
"777",0,0.363636363636364,0.510869565217391,0.657608695652174,0.846153846153846,0.142857142857143,0.227152182782538,0.383152173913043,0.473636363636364,0.75,0,0.0505087209302326,0.0909090909090909,0.165,0.428571428571429,0,0
"778",0,0.363636363636364,0.510869565217391,0.657608695652174,0.846153846153846,0.142857142857143,0.227152182782538,0.383152173913043,0.473636363636364,0.75,0,0.0505087209302326,0.0909090909090909,0.165,0.428571428571429,1,0
"779",0,0.363636363636364,0.510869565217391,0.657608695652174,0.846153846153846,0.142857142857143,0.227152182782538,0.383152173913043,0.473636363636364,0.75,0,0.0505087209302326,0.0909090909090909,0.165,0.428571428571429,2,2
"780",0,0.363636363636364,0.6,0.75,1,0,0.2,0.333333333333333,0.5,0.75,0,0,0,0.181818181818182,1,0,1
"781",0,0.363636363636364,0.6,0.75,1,0,0.2,0.333333333333333,0.5,0.75,0,0,0,0.181818181818182,1,1,0
"782",0,0.363636363636364,0.6,0.75,1,0,0.2,0.333333333333333,0.5,0.75,0,0,0,0.181818181818182,1,2,1
"783",0,0.364583333333333,0.5,0.633445945945946,1,0,0.191666666666667,0.316666666666667,0.4625,0.65,0,0,0.1125,0.2625,1,0,0
"784",0,0.364583333333333,0.5,0.633445945945946,1,0,0.191666666666667,0.316666666666667,0.4625,0.65,0,0,0.1125,0.2625,1,2,0
"785",0,0.364583333333333,0.507246376811594,0.640350877192982,0.777777777777778,0.166666666666667,0.282692307692308,0.388405797101449,0.541666666666667,1,0,0,0.0527777777777778,0.114583333333333,0.333333333333333,1,2
"786",0,0.364583333333333,0.507246376811594,0.640350877192982,0.777777777777778,0.166666666666667,0.282692307692308,0.388405797101449,0.541666666666667,1,0,0,0.0527777777777778,0.114583333333333,0.333333333333333,2,1
"787",0,0.365489130434783,0.475800156128025,0.568161231884058,0.833333333333333,0.125,0.330392156862745,0.428571428571429,0.5,1,0,0.0434782608695652,0.0909090909090909,0.158888888888889,0.36046511627907,0,1
"788",0,0.365489130434783,0.475800156128025,0.568161231884058,0.833333333333333,0.125,0.330392156862745,0.428571428571429,0.5,1,0,0.0434782608695652,0.0909090909090909,0.158888888888889,0.36046511627907,1,1
"789",0,0.366477272727273,0.506756756756757,0.741071428571429,1,0,0.236253196930946,0.356818181818182,0.542424242424242,1,0,0,0.0439068100358423,0.130434782608696,0.351351351351351,0,1
"790",0,0.366477272727273,0.506756756756757,0.741071428571429,1,0,0.236253196930946,0.356818181818182,0.542424242424242,1,0,0,0.0439068100358423,0.130434782608696,0.351351351351351,1,0
"791",0,0.366487455197133,0.535714285714286,0.67817896389325,0.8,0.1,0.276785714285714,0.345238095238095,0.416418466120625,0.5,0,0.034400123685838,0.0916666666666667,0.196323529411765,0.636363636363636,0,2
"792",0,0.366487455197133,0.535714285714286,0.67817896389325,0.8,0.1,0.276785714285714,0.345238095238095,0.416418466120625,0.5,0,0.034400123685838,0.0916666666666667,0.196323529411765,0.636363636363636,1,0
"793",0,0.366487455197133,0.535714285714286,0.67817896389325,0.8,0.1,0.276785714285714,0.345238095238095,0.416418466120625,0.5,0,0.034400123685838,0.0916666666666667,0.196323529411765,0.636363636363636,2,2
"794",0,0.366666666666667,0.733333333333333,0.866666666666667,1,0,0,0,0.133333333333333,0.266666666666667,0,0,0,0.5,1,0,2
"795",0,0.366666666666667,0.538461538461538,0.666666666666667,0.958904109589041,0.0410958904109589,0.32051282051282,0.428571428571429,0.577777777777778,1,0,0,0,0.0813186813186813,0.285714285714286,1,2
"796",0,0.366783216783217,0.516129032258065,0.736111111111111,0.756756756756757,0,0.236111111111111,0.320512820512821,0.463738508682329,0.553846153846154,0,0.0282051282051282,0.0810810810810811,0.132697947214076,1,0,2
"797",0,0.366783216783217,0.516129032258065,0.736111111111111,0.756756756756757,0,0.236111111111111,0.320512820512821,0.463738508682329,0.553846153846154,0,0.0282051282051282,0.0810810810810811,0.132697947214076,1,2,2
"798",0,0.366866438356164,0.467424242424242,0.5875,0.851063829787234,0,0.210714285714286,0.333333333333333,0.475677830940989,1,0,0.0125,0.107631578947368,0.253167808219178,0.666666666666667,1,2
"799",0,0.366866438356164,0.467424242424242,0.5875,0.851063829787234,0,0.210714285714286,0.333333333333333,0.475677830940989,1,0,0.0125,0.107631578947368,0.253167808219178,0.666666666666667,2,1
"800",0,0.367965367965368,0.558441558441558,0.75,1,0,0.0192307692307692,0.272727272727273,0.448051948051948,1,0,0,0.118055555555556,0.25,0.666666666666667,0,0
"801",0,0.367965367965368,0.558441558441558,0.75,1,0,0.0192307692307692,0.272727272727273,0.448051948051948,1,0,0,0.118055555555556,0.25,0.666666666666667,1,0
"802",0,0.368316831683168,0.525,0.642602495543672,0.75,0.0909090909090909,0.25625,0.411764705882353,0.621782178217822,1,0,0,0,0.13237639553429,0.239766081871345,0,1
"803",0,0.368316831683168,0.525,0.642602495543672,0.75,0.0909090909090909,0.25625,0.411764705882353,0.621782178217822,1,0,0,0,0.13237639553429,0.239766081871345,1,1
"804",0,0.368316831683168,0.525,0.642602495543672,0.75,0.0909090909090909,0.25625,0.411764705882353,0.621782178217822,1,0,0,0,0.13237639553429,0.239766081871345,2,2
"805",0,0.368421052631579,0.5,0.636363636363636,0.958333333333333,0.0416666666666667,0.290322580645161,0.4,0.518518518518518,1,0,0,0.05,0.125,0.875,1,1
"806",0,0.369599371563236,0.5,0.647971830985915,1,0,0.3,0.4,0.519935344827586,1,0,0,0.0222222222222222,0.119411764705882,1,0,1
"807",0,0.369599371563236,0.5,0.647971830985915,1,0,0.3,0.4,0.519935344827586,1,0,0,0.0222222222222222,0.119411764705882,1,1,1
"808",0,0.369599371563236,0.5,0.647971830985915,1,0,0.3,0.4,0.519935344827586,1,0,0,0.0222222222222222,0.119411764705882,1,2,1
"809",0,0.371428571428571,0.5,0.56710615280595,0.863636363636364,0.136363636363636,0.372718052738337,0.443452380952381,0.525,1,0,0,0.0352011494252874,0.101890756302521,0.2,1,0
"810",0,0.372321428571429,0.478240740740741,0.594155844155844,0.875,0,0.222222222222222,0.33739837398374,0.462359550561798,0.88,0,0.0880116959064327,0.146428571428571,0.229528535980149,1,0,2
"811",0,0.372321428571429,0.478240740740741,0.594155844155844,0.875,0,0.222222222222222,0.33739837398374,0.462359550561798,0.88,0,0.0880116959064327,0.146428571428571,0.229528535980149,1,2,0
"812",0,0.372619047619048,0.5,0.555357142857143,0.8,0,0.25,0.398809523809524,0.476063829787234,1,0,0,0.0873134328358209,0.223214285714286,0.323943661971831,0,1
"813",0,0.373134328358209,0.5,0.666666666666667,1,0,0.25,0.364197530864198,0.476190476190476,1,0,0,0.0920245398773006,0.179245283018868,0.538461538461538,0,0
"814",0,0.373134328358209,0.5,0.666666666666667,1,0,0.25,0.364197530864198,0.476190476190476,1,0,0,0.0920245398773006,0.179245283018868,0.538461538461538,1,0
"815",0,0.373134328358209,0.5,0.666666666666667,1,0,0.25,0.364197530864198,0.476190476190476,1,0,0,0.0920245398773006,0.179245283018868,0.538461538461538,2,0
"816",0,0.373134328358209,0.545454545454545,0.6875,0.888888888888889,0,0.219512195121951,0.333333333333333,0.5,1,0,0,0.0277777777777778,0.136363636363636,1,0,2
"817",0,0.373134328358209,0.545454545454545,0.6875,0.888888888888889,0,0.219512195121951,0.333333333333333,0.5,1,0,0,0.0277777777777778,0.136363636363636,1,1,0
"818",0,0.373134328358209,0.545454545454545,0.6875,0.888888888888889,0,0.219512195121951,0.333333333333333,0.5,1,0,0,0.0277777777777778,0.136363636363636,1,2,1
"819",0,0.373214285714286,0.5125,0.630208333333333,1,0,0.125,0.317013888888889,0.505,0.666666666666667,0,0,0.0882440476190476,0.154166666666667,1,2,1
"820",0,0.373774509803922,0.476190476190476,0.6,0.8125,0.142857142857143,0.333333333333333,0.426229508196721,0.5,0.794871794871795,0,0,0.0769230769230769,0.153125,0.666666666666667,0,1
"821",0,0.373774509803922,0.476190476190476,0.6,0.8125,0.142857142857143,0.333333333333333,0.426229508196721,0.5,0.794871794871795,0,0,0.0769230769230769,0.153125,0.666666666666667,1,1
"822",0,0.374725274725275,0.48,0.517676767676768,0.75,0,0.303571428571429,0.375905797101449,0.449346405228758,0.833333333333333,0,0.06158357771261,0.120071684587814,0.217631578947368,1,1,2
"823",0,0.374725274725275,0.48,0.517676767676768,0.75,0,0.303571428571429,0.375905797101449,0.449346405228758,0.833333333333333,0,0.06158357771261,0.120071684587814,0.217631578947368,1,2,2
"824",0,0.375,0.478260869565217,0.583742128518248,0.84,0.16,0.293434343434343,0.384615384615385,0.5,0.692307692307692,0,0.0124378109452736,0.0961538461538462,0.196774193548387,0.333333333333333,0,1
"825",0,0.375,0.478260869565217,0.583742128518248,0.84,0.16,0.293434343434343,0.384615384615385,0.5,0.692307692307692,0,0.0124378109452736,0.0961538461538462,0.196774193548387,0.333333333333333,1,0
"826",0,0.375,0.480769230769231,0.53498985801217,0.7,0.275862068965517,0.4,0.5,0.6,0.875,0,0,0,0.104411764705882,0.176470588235294,0,1
"827",0,0.375,0.480769230769231,0.53498985801217,0.7,0.275862068965517,0.4,0.5,0.6,0.875,0,0,0,0.104411764705882,0.176470588235294,1,1
"828",0,0.375,0.5,0.619718309859155,0.904761904761905,0,0.25,0.340909090909091,0.454545454545455,0.764705882352941,0,0.0689655172413793,0.125,0.204545454545455,1,0,1
"829",0,0.375,0.5,0.619718309859155,0.904761904761905,0,0.25,0.340909090909091,0.454545454545455,0.764705882352941,0,0.0689655172413793,0.125,0.204545454545455,1,1,1
"830",0,0.375,0.5,0.619718309859155,0.904761904761905,0,0.25,0.340909090909091,0.454545454545455,0.764705882352941,0,0.0689655172413793,0.125,0.204545454545455,1,2,0
"831",0,0.375,0.5,0.625,1,0,0.3,0.4,0.5,1,0,0,0.075,0.147692774741955,0.542857142857143,0,1
"832",0,0.375,0.5,0.625,1,0,0.3,0.4,0.5,1,0,0,0.075,0.147692774741955,0.542857142857143,1,1
"833",0,0.375,0.531372549019608,0.685379918588874,0.9,0,0.25,0.375,0.5,1,0,0,0.0187324929971989,0.0817456801063358,0.571428571428571,2,1
"834",0,0.375,0.5625,0.627083333333333,0.633333333333333,0,0.046875,0.18125,0.35,0.5,0,0.05,0.189583333333333,0.484375,1,0,2
"835",0,0.375,0.5625,0.627083333333333,0.633333333333333,0,0.046875,0.18125,0.35,0.5,0,0.05,0.189583333333333,0.484375,1,2,2
"836",0,0.375,0.5625,0.666666666666667,0.861111111111111,0.111111111111111,0.285714285714286,0.363636363636364,0.5,0.769230769230769,0,0,0.0263157894736842,0.125,0.5,1,2
"837",0,0.375,0.5625,0.666666666666667,0.861111111111111,0.111111111111111,0.285714285714286,0.363636363636364,0.5,0.769230769230769,0,0,0.0263157894736842,0.125,0.5,2,1
"838",0,0.375,0.75,1,1,0,0,0,0.125,0.5,0,0,0,0.25,1,2,0
"839",0,0.3757016840417,0.490196078431373,0.573385518590998,0.823529411764706,0,0.312937062937063,0.406015037593985,0.5,1,0,0,0.0769230769230769,0.162790697674419,1,0,0
"840",0,0.3757016840417,0.490196078431373,0.573385518590998,0.823529411764706,0,0.312937062937063,0.406015037593985,0.5,1,0,0,0.0769230769230769,0.162790697674419,1,1,0
"841",0,0.3757016840417,0.490196078431373,0.573385518590998,0.823529411764706,0,0.312937062937063,0.406015037593985,0.5,1,0,0,0.0769230769230769,0.162790697674419,1,2,1
"842",0,0.375968992248062,0.583333333333333,0.673333333333333,0.791666666666667,0,0.163333333333333,0.2,0.375615763546798,0.666666666666667,0,0.0732558139534884,0.166666666666667,0.246305418719212,1,2,1
"843",0,0.376666666666667,0.502808988764045,0.574652777777778,0.882352941176471,0,0.323170731707317,0.393235158766682,0.485,0.785714285714286,0,0,0.0915904471544715,0.170342501297353,1,0,2
"844",0,0.376666666666667,0.502808988764045,0.574652777777778,0.882352941176471,0,0.323170731707317,0.393235158766682,0.485,0.785714285714286,0,0,0.0915904471544715,0.170342501297353,1,2,0
"845",0,0.376696832579186,0.527863777089783,0.623623623623624,0.857142857142857,0.142857142857143,0.293504901960784,0.395364238410596,0.5,1,0,0,0.0172619047619048,0.121882542236525,0.5,1,1
"846",0,0.376696832579186,0.527863777089783,0.623623623623624,0.857142857142857,0.142857142857143,0.293504901960784,0.395364238410596,0.5,1,0,0,0.0172619047619048,0.121882542236525,0.5,2,1
"847",0,0.377358490566038,0.5,0.640449438202247,1,0,0.2,0.358024691358025,0.476190476190476,1,0,0.0416666666666667,0.0943396226415094,0.238095238095238,0.5,0,1
"848",0,0.377358490566038,0.5,0.640449438202247,1,0,0.2,0.358024691358025,0.476190476190476,1,0,0.0416666666666667,0.0943396226415094,0.238095238095238,0.5,1,0
"849",0,0.377777777777778,0.5,0.622641509433962,0.9375,0,0.259259259259259,0.36986301369863,0.466666666666667,0.762295081967213,0,0.0612244897959184,0.111111111111111,0.2,0.555555555555556,0,2
"850",0,0.377777777777778,0.5,0.622641509433962,0.9375,0,0.259259259259259,0.36986301369863,0.466666666666667,0.762295081967213,0,0.0612244897959184,0.111111111111111,0.2,0.555555555555556,1,0
"851",0,0.377777777777778,0.5,0.622641509433962,0.9375,0,0.259259259259259,0.36986301369863,0.466666666666667,0.762295081967213,0,0.0612244897959184,0.111111111111111,0.2,0.555555555555556,2,1
"852",0,0.377922077922078,0.591666666666667,0.695156695156695,1,0,0.221014492753623,0.348544973544974,0.49512987012987,1,0,0,0,0.131671348314607,0.36046511627907,0,1
"853",0,0.377922077922078,0.591666666666667,0.695156695156695,1,0,0.221014492753623,0.348544973544974,0.49512987012987,1,0,0,0,0.131671348314607,0.36046511627907,1,0
"854",0,0.377922077922078,0.591666666666667,0.695156695156695,1,0,0.221014492753623,0.348544973544974,0.49512987012987,1,0,0,0,0.131671348314607,0.36046511627907,2,0
"855",0,0.378246753246753,0.5,0.696153846153846,1,0,0.25,0.37037037037037,0.510869565217391,1,0,0,0,0.06125,0.5,1,0
"856",0,0.378844361602982,0.50561797752809,0.666666666666667,1,0,0.249031007751938,0.351851851851852,0.5,0.714285714285714,0,0,0.0869565217391304,0.173913043478261,0.666666666666667,0,1
"857",0,0.378844361602982,0.50561797752809,0.666666666666667,1,0,0.249031007751938,0.351851851851852,0.5,0.714285714285714,0,0,0.0869565217391304,0.173913043478261,0.666666666666667,1,0
"858",0,0.379370629370629,0.5,0.704613095238095,0.869565217391304,0,0.171826625386997,0.333333333333333,0.54020979020979,0.613636363636364,0,0.0516688061617458,0.0971786833855799,0.2125,0.5,2,1
"859",0,0.379746835443038,0.5,0.666666666666667,0.875,0,0.3,0.414634146341463,0.5,0.714285714285714,0,0,0.0923076923076923,0.181818181818182,0.785714285714286,0,2
"860",0,0.379746835443038,0.5,0.666666666666667,0.875,0,0.3,0.414634146341463,0.5,0.714285714285714,0,0,0.0923076923076923,0.181818181818182,0.785714285714286,1,0
"861",0,0.379746835443038,0.5,0.666666666666667,0.875,0,0.3,0.414634146341463,0.5,0.714285714285714,0,0,0.0923076923076923,0.181818181818182,0.785714285714286,2,0
