"","CSA","CSB","CSN","RDA1","RDA2","RDA3","RDA4","RDA5","RDA_sum","RDB1","RDB2","RDB3","RDB4","RDB5","RDB_sum","RDN1","RDN2","RDN3","RDN4","RDN5","RDN_sum","RA1","RA2","RA3","RA4","RA5","RA_sum","RB1","RB2","RB3","RB4","RB5","RB_sum","RN1","RN2","RN3","RN4","RN5","RN_sum","CurrentLabel","NextLabel"
"3333",6,5,2,0,0,0,1,16,24,0,0,1,1,11,20,0,0,0,0.5,2,6,0,0,1,2,59,77,0,0,1,2,96,110,0,0,0,0.5,25,29,1,1
"3334",6,5,2,0,0,1,1,4,11,0,0,0,0,2,3,0,0,0,0,2,4,0,0,1,4,23,60,0,0,0,2,14,30,0,0,0,1,5,8,0,0
"3335",6,5,3,0,0,0,0.75,1,4,0,0,0,1,2,6,0,0,0,0.75,1,4,0,0,0,0.75,3,7,0,0,0,1.75,7,20,0,0,0,1,7,12,1,1
"3336",6,5,4,0,0,0,1,2,7,0,0,0,0.5,1,4,0,0,0,0,1,1,0,0,1,2.5,8,28,0,0,0,0.5,2,6,0,0,0,0,1,1,0,2
"3337",6,5,5,0,0,0,0,16,18,0,0,0,0,8,10,0,0,0,0,5,6,0,0,0,0,71,74,0,0,0,0,25,27,0,0,0,0,11,12,0,1
"3338",6,5,5,0,0,0,1,1,5,0,0,0,0.25,1,4,0,0,0,0,1,2,0,0,0,1,9,15,0,0,0,0.25,2,6,0,0,0,0,1,2,0,1
"3339",6,5,7,0,0,0,1,2,7,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,1,16,30,0,0,0,0,3,4,0,0,0,0,9,13,0,0
"3340",6,6,0,0,0,0,0,0,0,0,0,0,0.25,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,2,4,0,0,0,0,1,1,2,0
"3341",6,6,0,0,0,0,0,1,2,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,1.75,9,24,0,0,0,1.5,8,20,0,0,0,0.25,3,6,2,2
"3342",6,6,0,0,0,0.5,1,2,7,0,0,1,1,2,8,0,0,0,0,1,1,0,0,1,2,11,22,0,0.75,2,4,9,30,0,0,0,0,3,4,1,0
"3343",6,6,1,0,0,0,0,1,2,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,2,8,18,0,0,0,0,7,13,0,0,0,0,0,0,0,1
"3344",6,6,1,0,0,0,1,2,5,0,0,0,1,1,5,0,0,0,0,0,0,0,0,1,3,17,42,0,0,0,3,6,20,0,0,0,0,2,2,0,0
"3345",6,6,1,0,0,0,1,4,9,0,0,0,1,3,8,0,0,0,0,1,1,0,0,0,1,6,13,0,0,0,1.75,7,15,0,0,0,1,3,10,2,2
"3346",6,6,1,0,0,0,1,4,11,0,0,0,1,5,15,0,0,0,0,2,2,0,0,0,4.75,44,128,0,0,3,12.25,21,94,0,0,0,0,4,4,1,0
"3347",6,6,2,0,0,0,0.75,2,5,0,0,0,1,2,6,0,0,0,0,1,1,0,0,0,0.75,3,8,0,0,0,2,3,14,0,0,0,0,1,2,1,0
"3348",6,6,6,0,0,0,0,1,4,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,4,0,0,0,0,2,5,0,0,0,0,1,2,1,0
"3349",6,7,0,0,0,0,0,1,2,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,2,6,15,0,0,0,0,0,0,1,1
"3350",6,7,0,0,0,0,0.75,2,5,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,1,4,10,0,0,0,1,3,7,0,0,0,0,2,2,0,2
"3351",6,7,0,0,0,1,1,1,7,0,0,0,1,2,5,0,0,0,0,1,1,0,0,1,3,8,27,0,0,0,1,3,8,0,0,0,0,1,1,0,0
"3352",6,7,1,0,0,0,1,1,5,0,0,0,1,1,5,0,0,0,0,1,1,0,0,0.5,2,8,21,0,0,0,1,4,13,0,0,0,0,1,1,0,0
"3353",6,7,1,0,0,0,1,2,8,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0.5,1,4,12,0,0,0.5,1,4,14,0,0,0,1,5,11,2,2
"3354",6,7,2,0,0,0,0,12,15,0,0,0,1,16,25,0,0,0,0,7,8,0,0,0,0,42,46,0,0,0,3,42,63,0,0,0,0,12,15,1,2
"3355",6,7,2,0,0,0,0.5,1,4,0,0,0,1,2,6,0,0,0,0,1,2,0,0,1,2,9,31,0,0,0,1.5,8,19,0,0,0,0.5,2,5,0,2
"3356",6,7,3,0,0,0,0,2,4,0,0,0,0,5,8,0,0,0,0,1,1,0,0,0,0,12,24,0,0,0,0,16,23,0,0,0,0,2,4,0,1
"3357",6,7,3,0,0,0,1,3,7,0,0,0,0.25,1,4,0,0,0,0,2,3,0,0,0,1.25,8,16,0,0,0,1.25,4,13,0,0,0,0,2,4,1,1
"3358",6,7,3,0,0,1,1,5,17,0,0,0.5,2.25,6,25,0,0,0,1,4,13,0,0,1,2.25,13,39,0,0,1,4.25,11,47,0,0,1,2,6,31,1,1
"3359",6,8,0,0,0,0,1.5,6,14,0,0.5,1,1,3,14,0,0,0,0,1,1,0,1,2,4,9,40,0,0.5,2,3.5,9,36,0,0,0,0,1,1,0,1
"3360",6,8,1,0,0,0,0.5,1,4,0,0,0,0.5,2,5,0,0,0,0,1,3,0,0,1,2.5,7,23,0,0,0,1.5,4,11,0,0,0,1,2,6,0,2
"3361",6,8,1,0,0,1,1.5,2,13,0,0,0,1,2,7,0,0,0,0,2,4,0,0,1,1.5,3,16,0,0,0,4,11,34,0,0,0,0.5,2,6,1,2
"3362",6,8,2,0,0,0,0,2,4,0,0,0,0,3,7,0,0,0,0,2,5,0,0,0,0,7,9,0,0,0,1,5,13,0,0,0,1,2,10,1,0
"3363",6,8,2,0,0,0,1,2,6,0,0,0,1,3,11,0,0,0,0,1,2,0,0,0,2,14,29,0,0,1,7,91,321,0,0,0,0,2,7,1,1
"3364",6,8,5,0,0,0,0,3,6,0,0,0,0,1,4,0,0,0,0,1,2,0,0,0,0.5,3,8,0,0,0,0.5,13,22,0,0,0,0,3,4,1,0
"3365",6,9,0,0,0,0,0,1,1,0,0,1,1,2,10,0,0,0,0,0,0,0,0,0,0,4,5,0,0,1,4,20,45,0,0,0,0,0,0,1,0
"3366",6,9,0,0,0,0,0,1,2,0,0,0,1,1,6,0,0,0,0,0,0,0,0,1,2.5,6,24,0,0,0,2.5,6,21,0,0,0,0,0,0,0,2
"3367",6,9,0,0,0,0,0,3,6,0,0,0,1,1,5,0,0,0,0,1,1,0,0,0,0,3,7,0,0,0,1,4,9,0,0,0,0.25,4,9,2,1
"3368",6,9,0,0,0,0,0.5,1,4,0,0,0,1,1,5,0,0,0,0,1,2,0,0,0,1.5,4,13,0,0,0,1,2,7,0,0,0,0.5,1,4,0,1
"3369",6,9,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,1,0
"3370",6,9,2,0,0,0,0,1,4,0,0,0,0,1,4,0,0,0,0,1,1,0,0,0,0,2,5,0,0,0,1,2,8,0,0,0,0,1,2,1,1
"3371",6,9,7,0,0,0,0,1,2,0,0,0,1,2,11,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,1,5,17,0,0,0,0,1,2,1,1
"3372",6,10,0,0,0,0,1,2,6,0,1,1,1,1,13,0,0,0,0,1,1,0,1,2.5,9,19,86,0,1.75,3.5,6.5,9,67,0,0,0,0.25,1,4,0,0
"3373",6,10,2,0,0,0,1,1,7,0,0,0,0,1,3,0,0,0,0,2,5,0,0,0,1,5,17,0,0,0,2,4,19,0,0,0,0.75,2,7,1,2
"3374",6,10,3,0,0,0,0,1,1,0,0,0,0.5,3,7,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,1,12,23,0,0,0,0,3,5,1,2
"3375",6,10,3,0,0,0,0,1,1,0,0,0,1,1,6,0,0,0,0,1,1,0,0,0,0.5,2,7,0,0,0,1,2,8,0,0,0,0,1,1,0,0
"3376",6,10,8,0,0,0,0,1,4,0,0,0,1,2,10,0,0,0,0,2,5,0,0,0,0,2,6,0,0,0,2,8,32,0,0,0,0,4,7,1,1
"3377",6,11,1,0,0,0,0,1,4,0,0,0,0.75,1,5,0,0,0,0,0,0,0,0,0,1,4,11,0,0,0,0.75,4,10,0,0,0,0,2,4,0,0
"3378",6,11,1,0,0,0,0,1,4,0,0,0,1,1,6,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,1.75,6,21,0,0,0,1.75,6,23,2,0
"3379",6,11,2,0,0,0,0,1,1,0,0,0,1,2,9,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,2,28,44,0,0,0,0,1,1,1,0
"3380",6,11,3,0,0,0,1,1,8,0,0,0,1,1,7,0,0,0,0,1,3,0,0,0.5,1,3,13,0,0,0,1,5,19,0,0,0,0,1,4,1,1
"3381",6,11,7,0,0,0,0.25,3,9,0,0,0,1,2,11,0,0,0,0,1,5,0,0,0,1,4,19,0,0,0,1.25,7,27,0,0,1,2.25,7,35,2,2
"3382",6,13,2,0,0,0,0,2,3,0,0,0,1,2,9,0,0,0,0,1,1,0,0,0,0,2,4,0,0,0,1,5,22,0,0,0,0,1,1,1,1
"3383",6,13,3,0,0,1,2,6,61,0,0,1,2,6,53,0,0,0,0,2,12,0,0,1,7,26,212,0,0,1,4,16,135,0,0,0,1,7,41,0,1
"3384",6,14,2,0,0,0,0,4,6,0,0,0,1,3,15,0,0,0,0,2,3,0,0,0,0,6,12,0,0,1,2.5,13,54,0,0,0,0,6,7,1,0
"3385",6,15,0,0,0,0,0,2,5,0,0,1,1,3,14,0,0,0,0,1,1,0,0,1.5,3.75,11,60,0,0,1,3.75,11,55,0,0,0,0,2,2,0,0
"3386",6,16,3,0,0,0,0,2,5,0,0,0,1,2,10,0,0,0,0,2,5,0,0,0,1,6,21,0,0,0,1,5,17,0,0,0,0,2,5,0,2
"3387",6,18,11,0,0,0,0,2,8,0,0,0,1,2,14,0,0,0,1,1,12,0,0,0,0,4,12,0,0,2,4,23,109,0,0,0,2,8,40,1,0
"3388",6,22,2,0,0,0,0,1,1,0,0,0,1,1,11,0,0,0,0,1,2,0,0,0,1,4,22,0,0,0,1,5,25,0,0,0,0,2,3,0,1
"3389",6,25,2,0,0,0,0,1,5,0,0,1,1,1,23,0,0,0,0,1,2,0,0,1,3,7,64,0,0.5,1,2,10,62,0,0,0,0,1,2,0,0
"3390",7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2
"3391",7,0,0,0,0,0,0.5,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.5,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"3392",7,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,1,2,4,0,0,0,0,0,0,1,0
"3393",7,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,0,0,0,0,1,1,0,0,0,0,0,0,1,2
"3394",7,0,0,0,0,1,1,1,5,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1.25,3,8,0,0,0,0.25,1,2,0,0,0,0,1,1,0,0
"3395",7,0,0,0,0,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"3396",7,0,0,0,0.5,1,1,4,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5,1,7,13,29,0,0,0,0.5,1,2,0,0,0,0,0,0,0,0
"3397",7,0,0,0,0.5,1,1.5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,4.5,10,22,0,0,1,2.5,4,10,0,0,0,0,0,0,1,2
"3398",7,0,0,0,1,1,1,1,6,0,0,0,0.5,1,2,0,0,0,0,1,1,0,1,1,1,1,6,0,0,0,0.5,1,2,0,0,0,0,1,1,1,2
"3399",7,0,0,0,1,1,2,6,17,0,0,0,0,4,4,0,0,0,0,3,4,0,1,1,3,9,26,0,0,0,0,5,5,0,0,0,0,3,4,0,0
"3400",7,0,1,0,0,0,0,1,1,0,0,0,1,3,5,0,0,0,0,2,2,0,0,0,0,4,6,0,0,0,1,4,8,0,0,0,0,2,2,1,2
"3401",7,0,1,0,0,0,1,1,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,5,0,0,0,1,2,4,0,0,0,0,0,0,1,0
"3402",7,0,1,0,0,0,1.25,2,5,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1.75,16,21,0,0,0,0.25,1,2,0,0,0,0,1,1,0,1
"3403",7,0,1,0,0,0.5,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.25,11,15,0,0,0.5,1.25,16,20,0,0,0,0,0,0,1,2
"3404",7,0,2,0,0,0,0,2,3,0,0,0,0,2,2,0,0,0,0,1,2,0,0,0,0,3,4,0,0,0,0,2,2,0,0,0,0,2,3,1,0
"3405",7,0,2,0,0,0,1,1,4,0,0,1,1,2,6,0,0,0,0,1,1,0,0,1,1,3,9,0,0,1,2,4,13,0,0,0,0,1,1,1,0
"3406",7,0,2,0,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15,22,57,0,0,0,0,3,6,0,0,0,0,2,4,0,2
"3407",7,0,4,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1,5,0,0,1,2,7,18,0,0,0,0,0,0,0,0,0,1.5,3,9,0,0
"3408",7,1,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0.25,1,2,0,0,0,0,0,0,0,0
"3409",7,1,0,0,0,0,0.25,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.25,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"3410",7,1,0,0,0,0,0.25,1,2,0,0,0,0.25,1,2,0,0,0,0,0,0,0,0,0,0.5,2,4,0,0,0,1,1,3,0,0,0,0,0,0,0,0
"3411",7,1,0,0,0,0,0.25,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.25,3,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"3412",7,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"3413",7,1,0,0,0,0,1,1,3,0,0,0,0.25,1,2,0,0,0,0,2,2,0,0,0,1.5,5,9,0,0,0,0.25,1,2,0,0,0,0,2,2,0,1
"3414",7,1,0,0,0,0.5,1,3,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.5,1.25,3,7,0,0,0,1,3,5,0,0,0,0,0,0,1,0
"3415",7,1,0,0,0,0.5,1,7,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,1.75,17,25,0,0,0,0,4,6,0,0,0,0,1,1,1,1
"3416",7,1,0,0,0,1,1,1,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.25,4,9,0,0,0,0.25,1,2,0,0,0,0,0,0,0,0
"3417",7,1,0,0,0,1,1,2,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,6,14,0,0,0,0.25,1,2,0,0,0,0,0,0,0,2
"3418",7,1,0,0,0.75,1,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,2.5,4.25,7,22,0,0.75,2.5,4.25,6,21,0,0,0,0,0,0,1,0
"3419",7,1,0,0,0.75,1,3.25,7,25,0,0,0,1,5,9,0,0,0,0,5,6,0,0.75,2.5,10.25,21,73,0,0,1,4,7,26,0,0,0,1,5,10,0,0
"3420",7,1,0,0,1,1,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,7,10.5,14,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3421",7,1,1,0,0,0,1,1,4,0,0,0,0,1,2,0,0,0,0,1,1,0,0,1,2,4,11,0,0,0,0,1,2,0,0,0,0,1,2,0,0
"3422",7,1,1,0,0,1,1,1,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,4,7,20,0,0,0,0,5,6,0,0,0,0,2,2,0,1
"3423",7,1,1,0,0,1,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3424",7,1,2,0,0,0,0,0,0,0,0,0,0.5,1,3,0,0,0,1,1,4,0,0,0,0,1,1,0,0,0,0.5,2,4,0,0,0,1,2,5,1,0
"3425",7,1,2,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0.75,1,3,0,0,0,0,2,3,0,0,0,0,1,2,0,0,0,0.75,1,3,0,0
"3426",7,1,2,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.5,9,12,0,0,0,0,20,22,0,0,0,0,6,7,0,0
"3427",7,1,3,0,0,0,0,2,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,3,4,0,0,0,0,0,0,2,1
"3428",7,1,4,0,0,0,0.5,1,4,0,0,0,0,2,4,0,0,0,0,1,3,0,0,0,1,3,8,0,0,0,1,15,22,0,0,0,0,2,4,1,2
"3429",7,1,4,0,0,0.5,1,1,6,0,0,0,0,1,1,0,0,0,1,1,4,0,0.75,1.5,4.25,12,40,0,0,0,1.5,3,10,0,0,0,1.25,4,10,0,0
"3430",7,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"3431",7,2,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,4,5,0,0,0,0,0,0,2,2
"3432",7,2,0,0,0,0,0,2,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,3,4,0,0,0,0,0,0,1,1
"3433",7,2,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,0,0,0,1,3,6,0,0,0,0,0,0,1,2
"3434",7,2,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3435",7,2,0,0,0,0,1,1,3,0,0,0,1,2,5,0,0,0,0,1,1,0,0,1,1,5,11,0,0,0,3,7,14,0,0,0,0,1,1,0,1
"3436",7,2,0,0,0,0,1,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,6,13,0,0,0,0,1,1,0,0,0,0,0,0,0,2
"3437",7,2,0,0,0,0,1,2,5,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,18,21,0,0,0,1,2,4,0,0,0,0,3,3,2,0
"3438",7,2,0,0,0,0.5,1,1,5,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0.5,1,4,9,0,0,0,0.75,1,3,0,0,0,0,1,1,2,2
"3439",7,2,0,0,0,1,1,4,8,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,8,17,0,0,0,1,2,4,0,0,0,0,0,0,0,0
"3440",7,2,0,0,0.25,1,1,6,12,0,0,0,0.75,1,3,0,0,0,0,0,0,0,0.25,1.5,2.75,14,27,0,0.25,1.5,3,13,27,0,0,0,0,0,0,1,0
"3441",7,2,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2
"3442",7,2,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,2,1
"3443",7,2,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,3,4,0,0,0,0,1,1,1,0
"3444",7,2,1,0,0,0,0,1,1,0,0,0,0.75,1,3,0,0,0,0,1,1,0,0,0,0,2,3,0,0,0,1,3,7,0,0,0,0,1,1,1,0
"3445",7,2,1,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"3446",7,2,1,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,7,7,0,0,0,0,2,2,0,0,0,0,2,2,0,0
"3447",7,2,1,0,0,0,0.75,5,7,0,0,0,0,2,2,0,0,0,0,2,3,0,0,0,0.75,6,8,0,0,0,0,2,2,0,0,0,0.75,2,4,2,0
"3448",7,2,1,0,0,0,1,1,4,0,0,0,0.75,1,3,0,0,0,0,1,1,0,0,0.5,4.75,8,24,0,0,0,0.75,7,14,0,0,0,0,1,1,0,0
"3449",7,2,1,0,0,0,1,1,4,0,0,0,1,1,4,0,0,0,0,1,1,0,0,0,1,2,5,0,0,0.5,2,4,12,0,0,0,0,1,2,1,0
"3450",7,2,1,0,0,1,1,1,6,0,0,0,0.75,3,7,0,0,0,0,1,2,0,0,1,1.75,18,29,0,0,1,4,17,30,0,0,0,1,5,11,1,1
"3451",7,2,1,0,0,1,1,2,7,0,0,0,0,1,1,0,0,0,0,1,1,0,0.25,1,2.75,10,26,0,0,0,0,1,1,0,0,0,0,1,1,0,2
"3452",7,2,2,0,0,0,0,2,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,1,2,0,0,0,0,0,0,0,1
"3453",7,2,2,0,0,0,0.5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"3454",7,2,2,0,0,0,0.5,1,3,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,1,4,10,0,0,0,0,15,16,0,0,0,0,1,2,0,0
"3455",7,2,2,0,0,1,1,1,6,0,0,0,0,2,3,0,0,0,0,1,1,0,0,1,4.5,6,26,0,0,0,0.5,3,7,0,0,0,0,1,1,0,0
"3456",7,2,3,0,0,0,0,1,3,0,0,0,0,2,4,0,0,0,0,1,1,0,0,0,0,2,4,0,0,0,0,4,7,0,0,0,0,1,1,1,1
"3457",7,2,3,0,0,0,1,2,6,0,0,0,0,1,3,0,0,0,0,1,3,0,0,0,1.75,5,14,0,0,0,0.75,3,8,0,0,0,1,3,7,0,0
"3458",7,2,6,0,0,0,0.25,2,5,0,0,0,0.25,2,5,0,0,0,0,1,1,0,0,0,1,4,8,0,0,0,0.25,2,5,0,0,0,0,1,2,0,1
"3459",7,2,6,0,0,1,1,5,16,0,0,0,0.25,1,4,0,0,0,1,2,6,0,1,1.5,4.25,15,48,0,0,0,0.25,3,8,0,0,1,1.25,16,30,2,2
"3460",7,3,0,0,0,0,0.75,2,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.75,6,9,0,0,0,0.75,2,4,0,0,0,0,0,0,1,2
"3461",7,3,0,0,0,0,1,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,4,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"3462",7,3,0,0,0,0,1,2,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0.5,1,11,15,0,0,0.5,1,11,17,0,0,0,0,0,0,1,0
"3463",7,3,0,0,0,0.5,1,1,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0.5,1.75,4,11,0,0,0,0,1,2,0,0,0.5,1.75,4,11,2,1
"3464",7,3,0,0,0,1,1.5,5,26,0,0,0,1,3,14,0,0,0,0,1,3,0,0,1,1.5,9,39,0,0,1,3,5,29,0,0,0,0,5,9,1,1
"3465",7,3,0,0,0.25,1,1,2,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0.25,2,2.75,5,20,0,0,0,0,2,2,0,0,0,0,0,0,0,0
"3466",7,3,1,0,0,0,0,2,3,0,0,0,0,1,2,0,0,0,0,2,3,0,0,0,0,2,3,0,0,0,1,1,5,0,0,0,0,5,6,1,2
"3467",7,3,1,0,0,0,0,4,6,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,2,3,0,0,0,0,0,0,0,2
"3468",7,3,1,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,11,24,0,0,0,0,0,0,0,0,0,0.25,1,3,0,1
"3469",7,3,1,0,0,0,1,1,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1.5,3,10,0,0,0,1,6,10,0,0,0,0,0,0,1,0
"3470",7,3,1,0,0,0,1,1,5,0,0,0,0,1,2,0,0,0,0,1,1,0,0,1,1,5,14,0,0,0,1,5,10,0,0,0,0,1,1,1,2
"3471",7,3,1,0,0,0,1,1,5,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,2.5,5,15,0,0,1,2.5,5,16,0,0,0,0,1,2,1,1
"3472",7,3,1,0,0,0,1,1,5,0,0,0,1,1,4,0,0,0,0,1,1,0,0,0,1,2,7,0,0,0,1,3,7,0,0,0,0,2,3,1,1
"3473",7,3,1,0,0,0,1,2,5,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1.5,3,8,0,0,0,1,1,4,0,0,0,1.5,4,11,2,1
"3474",7,3,1,0,0,0,1,2,7,0,0,0,0.5,2,4,0,0,0,0,0,0,0,0,1,3.5,8,25,0,0,0,2,7,18,0,0,0,0,3,5,0,1
"3475",7,3,1,0,0,1,1,1,6,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,6,9,35,0,0,0,0,17,22,0,0,0,0,1,2,0,2
"3476",7,3,2,0,0,0,1,1,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0.5,1,3,8,0,0,0,0,6,7,0,0,0,0,0,0,1,0
"3477",7,3,2,0,0,0,1,2,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.5,1,2,8,0,0,0,0,2,2,0,0,0,0,0,0,1,0
"3478",7,3,2,0,0,0,1,9,14,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,21,31,0,0,0,0,4,5,0,0,0,0,1,1,0,2
"3479",7,3,3,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,4,0,0,0,0,1,1,1,1
"3480",7,3,3,0,0,0,0.25,6,10,0,0,0,1,5,12,0,0,0,0,3,5,0,0,0,1.25,8,20,0,0,0,1.25,12,23,0,0,0,0,4,7,0,1
"3481",7,3,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,3,0,0,0,0,2,3,0,0,0,0,1,1,1,2
"3482",7,3,5,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0.5,1,4,0,0,0,0,1,1,0,0,0,0,1,2,0,0
"3483",7,3,5,0,0,0,0,1,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0.5,2,6,0,0,0,0,2,4,0,0,0,0,0,0,1,2
"3484",7,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,11,12,0,0,0,0,0,0,0,0
"3485",7,4,0,0,0,0,0,1,1,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0.25,2,5,0,0,0,1.25,4,11,0,0,0,0,0,0,0,2
"3486",7,4,0,0,0,0,0,2,5,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,3,7,0,0,0,1,6,12,2,2
"3487",7,4,0,0,0,0,1,1,5,0,0,0,0.5,1,3,0,0,0,0,0,0,0,0,1,2.5,8,20,0,0,0,0.5,2,5,0,0,0,0,0,0,0,0
